x,obs
26595,0.2929448
26596,0.2928849
26597,0.2926607
26598,0.2922132
26599,0.2923004
26600,0.2927361
26601,0.2926428
26602,0.2926987
26603,0.2922764
26604,0.2922452
26605,0.2924847
26606,0.2925205
26607,0.2926918
26608,0.2925993
26609,0.2926438
26610,0.2925768
26611,0.292524
26612,0.2925487
26613,0.2925368
26614,0.2925753
26615,0.2924551
26616,0.2926608
26617,0.2925863
26618,0.292257
26619,0.2919862
26620,0.2921967
26621,0.2926988
26622,0.2929018
26623,0.293334
26624,0.2937786
26625,0.2937569
26626,0.2938517
26627,0.293518
26628,0.2935314
26629,0.2934985
26630,0.2934532
26631,0.2938038
26632,0.2941077
26633,0.294218
26634,0.293405
26635,0.293184
26636,0.2931512
26637,0.29333
26638,0.2928791
26639,0.2926823
26640,0.2924272
26641,0.292542
26642,0.2917178
26643,0.2915047
26644,0.2921742
26645,0.292118
26646,0.2921822
26647,0.2924419
26648,0.2926028
26649,0.2928239
26650,0.2927986
26651,0.2932918
26652,0.2932242
26653,0.2930863
26654,0.293466
26655,0.2936233
26656,0.293484
26657,0.2931465
26658,0.2930598
26659,0.293104
26660,0.293418
26661,0.2930384
26662,0.2931584
26663,0.2927025
26664,0.2925835
26665,0.2926051
26666,0.2927263
26667,0.2918121
26668,0.2923132
26669,0.29259
26670,0.2921043
26671,0.2925371
26672,0.2929302
26673,0.2927283
26674,0.292709
26675,0.293322
26676,0.2934809
26677,0.2928759
26678,0.293184
26679,0.2931041
26680,0.292988
26681,0.2928011
26682,0.2926816
26683,0.2928054
26684,0.29269
26685,0.2922499
26686,0.2925736
26687,0.292027
26688,0.2925889
26689,0.2927567
26690,0.2925493
26691,0.2929836
26692,0.2930092
26693,0.2926659
26694,0.2927881
26695,0.2930086
26696,0.2929072
26697,0.2923827
26698,0.2925659
26699,0.2925477
26700,0.292437
26701,0.2925873
26702,0.2924405
26703,0.2921418
26704,0.2925131
26705,0.2924209
26706,0.2927975
26707,0.2928214
26708,0.2926293
26709,0.292647
26710,0.2925232
26711,0.2925724
26712,0.292558
26713,0.2926476
26714,0.292608
26715,0.2931203
26716,0.2936355
26717,0.2938366
26718,0.2931637
26719,0.2924997
26720,0.2919519
26721,0.2920369
26722,0.2925211
26723,0.2926458
26724,0.2925491
26725,0.2929091
26726,0.2928054
26727,0.2925474
26728,0.2925536
26729,0.2925981
26730,0.293154
26731,0.2935386
26732,0.2934924
26733,0.2936852
26734,0.2936839
26735,0.2932599
26736,0.2928993
26737,0.2928859
26738,0.2926883
26739,0.2931397
26740,0.2931473
26741,0.2925754
26742,0.292626
26743,0.2923978
26744,0.2923818
26745,0.2922344
26746,0.2921884
26747,0.2923691
26748,0.2926242
26749,0.2927477
26750,0.292815
26751,0.2925736
26752,0.2929086
26753,0.2930517
26754,0.2935786
26755,0.293171
26756,0.293017
26757,0.2927634
26758,0.2930205
26759,0.2928992
26760,0.2928185
26761,0.292795
26762,0.2932159
26763,0.2934232
26764,0.2934574
26765,0.2936243
26766,0.2936948
26767,0.2936414
26768,0.2939399
26769,0.2933695
26770,0.2928236
26771,0.2931677
26772,0.2931875
26773,0.2931752
26774,0.2927896
26775,0.2934431
26776,0.2935064
26777,0.2934417
26778,0.2935808
26779,0.2929605
26780,0.2926089
26781,0.2924586
26782,0.2928768
26783,0.2929153
26784,0.2929093
26785,0.2924412
26786,0.2929082
26787,0.2930702
26788,0.2930488
26789,0.2930478
26790,0.2935302
26791,0.2936252
26792,0.2936598
26793,0.2936665
26794,0.293438
26795,0.2939629
26796,0.2940153
26797,0.2939924
26798,0.2945018
26799,0.2940398
26800,0.2940555
26801,0.2941302
26802,0.2940572
26803,0.294026
26804,0.2939481
26805,0.2940547
26806,0.2939339
26807,0.2934846
26808,0.2931464
26809,0.2929614
26810,0.2933449
26811,0.2933282
26812,0.2936282
26813,0.2935973
26814,0.2931329
26815,0.2931279
26816,0.2935877
26817,0.2936467
26818,0.2938369
26819,0.2934754
26820,0.2934799
26821,0.293587
26822,0.293381
26823,0.2935485
26824,0.2932643
26825,0.2928638
26826,0.292928
26827,0.2927706
26828,0.2926223
26829,0.2931366
26830,0.2932069
26831,0.2934186
26832,0.2939481
26833,0.2938835
26834,0.2935709
26835,0.2934601
26836,0.2936162
26837,0.2937433
26838,0.2936546
26839,0.2936072
26840,0.2937973
26841,0.2936698
26842,0.2932968
26843,0.2938115
26844,0.2933697
26845,0.2932208
26846,0.2940532
26847,0.2942198
26848,0.2939071
26849,0.2939119
26850,0.2944344
26851,0.2944658
26852,0.2944834
26853,0.2939578
26854,0.2944825
26855,0.2941605
26856,0.2940168
26857,0.2945785
26858,0.2945033
26859,0.2945194
26860,0.2945248
26861,0.2946391
26862,0.2944221
26863,0.2943074
26864,0.2943808
26865,0.2938908
26866,0.2939841
26867,0.2939191
26868,0.2942088
26869,0.2937075
26870,0.2935429
26871,0.2936565
26872,0.2935068
26873,0.2934493
26874,0.2935627
26875,0.2935711
26876,0.293431
26877,0.2933639
26878,0.2931729
26879,0.2936683
26880,0.2938859
26881,0.2938526
26882,0.2941599
26883,0.2940982
26884,0.293466
26885,0.2940368
26886,0.2940747
26887,0.2942078
26888,0.2939259
26889,0.2945126
26890,0.294118
26891,0.2942287
26892,0.2945478
26893,0.2944756
26894,0.2943217
26895,0.2942606
26896,0.2947192
26897,0.294762
26898,0.2948596
26899,0.2956432
26900,0.2953786
26901,0.2952798
26902,0.2953405
26903,0.2949622
26904,0.295296
26905,0.2945444
26906,0.2940138
26907,0.2939195
26908,0.2944942
26909,0.294424
26910,0.2946764
26911,0.2943388
26912,0.2943447
26913,0.29443
26914,0.2947815
26915,0.294503
26916,0.2943633
26917,0.2941398
26918,0.2939771
26919,0.2943634
26920,0.2943884
26921,0.2942665
26922,0.2939162
26923,0.2938006
26924,0.2940488
26925,0.2939418
26926,0.293887
26927,0.293956
26928,0.2940573
26929,0.2941297
26930,0.2939933
26931,0.2940516
26932,0.2947559
26933,0.2943083
26934,0.2941481
26935,0.2946202
26936,0.2946948
26937,0.2943627
26938,0.293852
26939,0.2938077
26940,0.2938216
26941,0.2938416
26942,0.2942461
26943,0.2949555
26944,0.295367
26945,0.2949679
26946,0.2950882
26947,0.2950487
26948,0.2950193
26949,0.2949567
26950,0.2948115
26951,0.2951958
26952,0.295679
26953,0.2956337
26954,0.2956518
26955,0.2956879
26956,0.2953837
26957,0.2953711
26958,0.2956366
26959,0.2960324
26960,0.2955629
26961,0.2949474
26962,0.2946956
26963,0.2945754
26964,0.2946894
26965,0.2948076
26966,0.2951949
26967,0.2946413
26968,0.2942898
26969,0.2942313
26970,0.2942879
26971,0.2942889
26972,0.2941621
26973,0.2937573
26974,0.2936935
26975,0.2937022
26976,0.2943422
26977,0.2945584
26978,0.2945384
26979,0.2941732
26980,0.2947232
26981,0.29478
26982,0.2948096
26983,0.294907
26984,0.2948394
26985,0.2942884
26986,0.2943605
26987,0.2948945
26988,0.2951459
26989,0.2948311
26990,0.2954807
26991,0.2955609
26992,0.294894
26993,0.2944643
26994,0.294567
26995,0.2949987
26996,0.2945096
26997,0.2939288
26998,0.2942871
26999,0.294587
27000,0.2952378
27001,0.2952159
27002,0.2956826
27003,0.2952957
27004,0.2947779
27005,0.2945896
27006,0.2944238
27007,0.2945164
27008,0.2943769
27009,0.2949573
27010,0.2949716
27011,0.2943672
27012,0.2944266
27013,0.2945054
27014,0.2948048
27015,0.2944574
27016,0.2943416
27017,0.2943285
27018,0.2942895
27019,0.2941769
27020,0.2942052
27021,0.2938602
27022,0.293775
27023,0.2939732
27024,0.294448
27025,0.2946745
27026,0.2946171
27027,0.2943195
27028,0.2942955
27029,0.2940922
27030,0.2938868
27031,0.2941763
27032,0.2941725
27033,0.2942572
27034,0.2946009
27035,0.2947589
27036,0.2950857
27037,0.2949366
27038,0.2942741
27039,0.2940134
27040,0.2935736
27041,0.2936396
27042,0.2940775
27043,0.2940963
27044,0.2939711
27045,0.2939342
27046,0.2939184
27047,0.2940963
27048,0.2939733
27049,0.2943249
27050,0.2947971
27051,0.2947101
27052,0.2951023
27053,0.2950619
27054,0.2946457
27055,0.29501
27056,0.2949881
27057,0.2949446
27058,0.2949543
27059,0.2945406
27060,0.2943103
27061,0.2941828
27062,0.2941462
27063,0.2943193
27064,0.2946499
27065,0.2942367
27066,0.2942535
27067,0.2948778
27068,0.2943791
27069,0.2945859
27070,0.2949939
27071,0.2954543
27072,0.2954992
27073,0.2955475
27074,0.2955392
27075,0.2948119
27076,0.2946799
27077,0.2946229
27078,0.2945479
27079,0.2943177
27080,0.2942655
27081,0.2943525
27082,0.294635
27083,0.2941592
27084,0.2940005
27085,0.2938072
27086,0.2940116
27087,0.2941014
27088,0.294425
27089,0.2945672
27090,0.294943
27091,0.2948273
27092,0.295204
27093,0.2947017
27094,0.2944959
27095,0.2944667
27096,0.2943916
27097,0.293896
27098,0.2942951
27099,0.2942104
27100,0.2939656
27101,0.2941576
27102,0.2937555
27103,0.2941021
27104,0.2940821
27105,0.2946569
27106,0.2946487
27107,0.2942475
27108,0.2939161
27109,0.2946214
27110,0.2943767
27111,0.2947302
27112,0.294706
27113,0.2947137
27114,0.2942866
27115,0.2949477
27116,0.2952379
27117,0.2953067
27118,0.295711
27119,0.2951665
27120,0.2948575
27121,0.2944241
27122,0.2949369
27123,0.2950834
27124,0.2953089
27125,0.2952624
27126,0.2955331
27127,0.2949704
27128,0.2946747
27129,0.2949978
27130,0.2954708
27131,0.294822
27132,0.2948544
27133,0.294625
27134,0.2946499
27135,0.2946291
27136,0.2945158
27137,0.2942176
27138,0.2942331
27139,0.2946319
27140,0.2946173
27141,0.2947714
27142,0.294383
27143,0.2944007
27144,0.2949127
27145,0.2953824
27146,0.2955836
27147,0.295605
27148,0.294768
27149,0.2943506
27150,0.2944812
27151,0.2943669
27152,0.2943145
27153,0.2946309
27154,0.2946036
27155,0.2943081
27156,0.294142
27157,0.2946068
27158,0.2955961
27159,0.2955409
27160,0.2956309
27161,0.2956214
27162,0.2952932
27163,0.2950404
27164,0.2954059
27165,0.295755
27166,0.2961439
27167,0.2960835
27168,0.2959843
27169,0.2959275
27170,0.2958409
27171,0.295511
27172,0.2955325
27173,0.2950737
27174,0.2954058
27175,0.2950178
27176,0.2949938
27177,0.2954952
27178,0.2950609
27179,0.2953033
27180,0.2958067
27181,0.2959821
27182,0.2963508
27183,0.2959557
27184,0.2958155
27185,0.2954833
27186,0.295337
27187,0.2956401
27188,0.2951678
27189,0.2951355
27190,0.2946068
27191,0.2950459
27192,0.2945247
27193,0.2944748
27194,0.2948638
27195,0.2950004
27196,0.2947747
27197,0.2952275
27198,0.2951525
27199,0.2948301
27200,0.2947212
27201,0.2945852
27202,0.2950873
27203,0.2951174
27204,0.2952574
27205,0.2959107
27206,0.2957658
27207,0.2961176
27208,0.2959717
27209,0.2956313
27210,0.2958448
27211,0.2958818
27212,0.2956985
27213,0.2957267
27214,0.2957602
27215,0.2961914
27216,0.2959097
27217,0.2953111
27218,0.2956167
27219,0.2955305
27220,0.2957174
27221,0.2958004
27222,0.2956135
27223,0.2954117
27224,0.2954861
27225,0.2959118
27226,0.2958851
27227,0.2953715
27228,0.2958303
27229,0.2961377
27230,0.2964078
27231,0.2968689
27232,0.2964153
27233,0.2964789
27234,0.2960531
27235,0.2961667
27236,0.2960544
27237,0.2957707
27238,0.2954367
27239,0.2953641
27240,0.2953493
27241,0.2957334
27242,0.2959578
27243,0.2961575
27244,0.2962881
27245,0.2959001
27246,0.2948811
27247,0.2948414
27248,0.2947389
27249,0.2954434
27250,0.2957945
27251,0.2954956
27252,0.295603
27253,0.2951502
27254,0.2954058
27255,0.2955457
27256,0.2954611
27257,0.2958888
27258,0.2959696
27259,0.2958227
27260,0.2959116
27261,0.295504
27262,0.2954825
27263,0.2959149
27264,0.2961073
27265,0.2959552
27266,0.2955041
27267,0.2957908
27268,0.2961776
27269,0.2961955
27270,0.295614
27271,0.2956277
27272,0.2958887
27273,0.2959159
27274,0.2954056
27275,0.2957822
27276,0.2955355
27277,0.2958269
27278,0.2952359
27279,0.2951825
27280,0.2952115
27281,0.2953395
27282,0.2958243
27283,0.2956656
27284,0.29556
27285,0.2954553
27286,0.2949178
27287,0.2946289
27288,0.2949932
27289,0.2950811
27290,0.2944239
27291,0.2948605
27292,0.294377
27293,0.2944242
27294,0.2947051
27295,0.2945141
27296,0.2949901
27297,0.2952062
27298,0.2950149
27299,0.2953908
27300,0.2948583
27301,0.294848
27302,0.2950733
27303,0.2951064
27304,0.2955979
27305,0.2957081
27306,0.2957176
27307,0.2958198
27308,0.2960944
27309,0.2961238
27310,0.2962041
27311,0.2957281
27312,0.2955864
27313,0.2949398
27314,0.294654
27315,0.2949682
27316,0.2950463
27317,0.2948659
27318,0.294787
27319,0.2942375
27320,0.2943741
27321,0.2945003
27322,0.2946712
27323,0.2941876
27324,0.2941847
27325,0.2946232
27326,0.2945228
27327,0.2946596
27328,0.2947287
27329,0.295224
27330,0.2960563
27331,0.2956474
27332,0.2956542
27333,0.2961745
27334,0.2962192
27335,0.2963507
27336,0.2963998
27337,0.2963941
27338,0.2964183
27339,0.2959805
27340,0.2963471
27341,0.2966038
27342,0.296169
27343,0.2958171
27344,0.2961052
27345,0.2961881
27346,0.296066
27347,0.2961332
27348,0.2967034
27349,0.2968774
27350,0.2965527
27351,0.2959558
27352,0.2959685
27353,0.29607
27354,0.2956659
27355,0.2967864
27356,0.2965502
27357,0.2964948
27358,0.2965614
27359,0.2963422
27360,0.2965205
27361,0.2966823
27362,0.297308
27363,0.2972697
27364,0.297789
27365,0.2978291
27366,0.2976863
27367,0.2973862
27368,0.2971437
27369,0.2970802
27370,0.2974128
27371,0.2970767
27372,0.2973997
27373,0.2973291
27374,0.2973243
27375,0.2975342
27376,0.2972548
27377,0.2976627
27378,0.2976472
27379,0.2972646
27380,0.2978161
27381,0.2978601
27382,0.2974645
27383,0.29787
27384,0.297644
27385,0.2971307
27386,0.2971304
27387,0.2976
27388,0.2977935
27389,0.2984496
27390,0.2979291
27391,0.2979921
27392,0.2982383
27393,0.2979333
27394,0.2983527
27395,0.2983457
27396,0.2984726
27397,0.2980201
27398,0.2981904
27399,0.2982053
27400,0.2982521
27401,0.2985297
27402,0.2985845
27403,0.298801
27404,0.2987145
27405,0.2983211
27406,0.2987568
27407,0.2982863
27408,0.2985059
27409,0.298806
27410,0.2985538
27411,0.2983009
27412,0.2983382
27413,0.2982141
27414,0.2977718
27415,0.2972509
27416,0.2973564
27417,0.2979508
27418,0.2981766
27419,0.2978098
27420,0.2983017
27421,0.2978708
27422,0.2980985
27423,0.2979296
27424,0.2983659
27425,0.29851
27426,0.298015
27427,0.2982471
27428,0.2977798
27429,0.2978973
27430,0.2980312
27431,0.2984664
27432,0.2996197
27433,0.2992224
27434,0.2988791
27435,0.298803
27436,0.2987987
27437,0.2985582
27438,0.2983497
27439,0.2978801
27440,0.2979967
27441,0.2984977
27442,0.2983302
27443,0.2985507
27444,0.2986287
27445,0.2986556
27446,0.2985852
27447,0.2987654
27448,0.2983519
27449,0.2988616
27450,0.2987505
27451,0.2986437
27452,0.2985848
27453,0.2987951
27454,0.2987424
27455,0.2985738
27456,0.2981382
27457,0.2985165
27458,0.2984094
27459,0.2985186
27460,0.2984546
27461,0.2988977
27462,0.2987669
27463,0.2987434
27464,0.2982059
27465,0.2979731
27466,0.29796280000000003
27467,0.2979708
27468,0.2983593
27469,0.2981561
27470,0.2982548
27471,0.2986579
27472,0.298663
27473,0.2987216
27474,0.2985689
27475,0.2982937
27476,0.2978185
27477,0.297772
27478,0.2977127
27479,0.2980749
27480,0.2981866
27481,0.2980393
27482,0.298068
27483,0.2984454
27484,0.2981058
27485,0.2986067
27486,0.2990185
27487,0.2991768
27488,0.2990532
27489,0.299207
27490,0.2988455
27491,0.2989538
27492,0.2988442
27493,0.2993641
27494,0.2987743
27495,0.2983484
27496,0.2987449
27497,0.2990023
27498,0.2992595
27499,0.2986731
27500,0.2992036
27501,0.2987593
27502,0.2982486
27503,0.2988352
27504,0.2985975
27505,0.2986894
27506,0.2984842
27507,0.2978539
27508,0.2984716
27509,0.2978646
27510,0.2979572
27511,0.2981313
27512,0.2979296
27513,0.2978825
27514,0.2983434
27515,0.2979749
27516,0.2979761
27517,0.2980306
27518,0.2983619
27519,0.2976032
27520,0.2977134
27521,0.2982425
27522,0.2985798
27523,0.2985705
27524,0.2987075
27525,0.2986922
27526,0.2984025
27527,0.2981519
27528,0.2978225
27529,0.2989022
27530,0.2989015
27531,0.2989396
27532,0.2988904
27533,0.2991325
27534,0.2990737
27535,0.2990027
27536,0.2986358
27537,0.2985574
27538,0.2981112
27539,0.2977882
27540,0.2974202
27541,0.2976185
27542,0.297733
27543,0.2977208
27544,0.297927
27545,0.2978965
27546,0.2976397
27547,0.2975876
27548,0.2975111
27549,0.2974721
27550,0.297446
27551,0.2984031
27552,0.298404
27553,0.2984022
27554,0.2981385
27555,0.2988029
27556,0.2985037
27557,0.2987547
27558,0.2991789
27559,0.2992218
27560,0.2991416
27561,0.2992128
27562,0.2989663
27563,0.2989589
27564,0.2987144
27565,0.2987521
27566,0.2992182
27567,0.2988944
27568,0.2986188
27569,0.2983315
27570,0.2980742
27571,0.2976216
27572,0.2970916
27573,0.2971624
27574,0.2976421
27575,0.2979653
27576,0.2979665
27577,0.2981567
27578,0.2983797
27579,0.2983821
27580,0.2982139
27581,0.298692
27582,0.299222
27583,0.2991499
27584,0.2983474
27585,0.2982264
27586,0.2979885
27587,0.298548
27588,0.2978975
27589,0.2979061
27590,0.2976831
27591,0.2976364
27592,0.2980865
27593,0.2981302
27594,0.2984049
27595,0.2981661
27596,0.2981708
27597,0.2981432
27598,0.298219
27599,0.2982392
27600,0.2985321
27601,0.298841
27602,0.2988187
27603,0.2981303
27604,0.2977845
27605,0.2974051
27606,0.2977389
27607,0.2986321
27608,0.2993368
27609,0.2993449
27610,0.2987961
27611,0.2979827
27612,0.2980144
27613,0.2977834
27614,0.2978449
27615,0.2979084
27616,0.2978784
27617,0.2981762
27618,0.2983645
27619,0.2981693
27620,0.2975609
27621,0.2980388
27622,0.2983462
27623,0.2981534
27624,0.2982642
27625,0.2976491
27626,0.2977232
27627,0.297438
27628,0.2979667
27629,0.2978238
27630,0.2981077
27631,0.2978292
27632,0.2977081
27633,0.2976684
27634,0.2977484
27635,0.2976737
27636,0.2977476
27637,0.2981483
27638,0.2988202
27639,0.2992426
27640,0.2991729
27641,0.2991199
27642,0.2991426
27643,0.2991449
27644,0.2991283
27645,0.2991335
27646,0.2987318
27647,0.2989122
27648,0.2989657
27649,0.2984979
27650,0.2985956
27651,0.2983303
27652,0.2986194
27653,0.2985989
27654,0.2986652
27655,0.2987738
27656,0.2986191
27657,0.2987104
27658,0.2985823
27659,0.2981931
27660,0.2981485
27661,0.297655
27662,0.2971896
27663,0.2974663
27664,0.2973116
27665,0.2975619
27666,0.2980878
27667,0.2981249
27668,0.2976719
27669,0.2978336
27670,0.2979801
27671,0.2978301
27672,0.2989014
27673,0.2990796
27674,0.2991113
27675,0.2989231
27676,0.2985203
27677,0.2981426
27678,0.297917
27679,0.2979259
27680,0.298082
27681,0.2981664
27682,0.2980606
27683,0.29794
27684,0.2978682
27685,0.2979274
27686,0.2976619
27687,0.297812
27688,0.2983674
27689,0.2983557
27690,0.2986168
27691,0.298572
27692,0.2982547
27693,0.2978484
27694,0.2981282
27695,0.2979987
27696,0.2987863
27697,0.2986505
27698,0.298074
27699,0.2980009
27700,0.2981359
27701,0.2980039
27702,0.2975861
27703,0.298072
27704,0.2982191
27705,0.2985435
27706,0.2989384
27707,0.2989614
27708,0.2987933
27709,0.2986002
27710,0.2984953
27711,0.2989027
27712,0.2992968
27713,0.2988978
27714,0.298462
27715,0.2984695
27716,0.298516
27717,0.2989863
27718,0.2985733
27719,0.2984593
27720,0.2983384
27721,0.2981783
27722,0.2977136
27723,0.2974643
27724,0.2975633
27725,0.2972876
27726,0.2978313
27727,0.2979287
27728,0.2985158
27729,0.2980621
27730,0.2980476
27731,0.2977882
27732,0.298191
27733,0.2982776
27734,0.2984632
27735,0.2987173
27736,0.2984757
27737,0.298345
27738,0.2990068
27739,0.2985717
27740,0.2986755
27741,0.2980814
27742,0.2980078
27743,0.2980185
27744,0.2979361
27745,0.2988415
27746,0.2986333
27747,0.2985427
27748,0.2983462
27749,0.2983938
27750,0.2982224
27751,0.2981691
27752,0.2982759
27753,0.2988228
27754,0.298967
27755,0.2986152
27756,0.2980089
27757,0.298102
27758,0.2980539
27759,0.2982318
27760,0.2979189
27761,0.2977822
27762,0.2974398
27763,0.2978984
27764,0.2978828
27765,0.2984521
27766,0.2985145
27767,0.2985076
27768,0.2980446
27769,0.2980967
27770,0.2985066
27771,0.298597
27772,0.2982902
27773,0.2982753
27774,0.2983907
27775,0.2983181
27776,0.2985543
27777,0.2979579
27778,0.2975817
27779,0.2976323
27780,0.2975998
27781,0.2975809
27782,0.2972514
27783,0.2976817
27784,0.2981852
27785,0.2982537
27786,0.2980238
27787,0.297975
27788,0.2975818
27789,0.2976971
27790,0.297243
27791,0.2972569
27792,0.298024
27793,0.2978734
27794,0.2981006
27795,0.2980236
27796,0.2978877
27797,0.2976697
27798,0.2982611
27799,0.2980242
27800,0.2975909
27801,0.2977881
27802,0.2982869
27803,0.2978851
27804,0.2974122
27805,0.2974983
27806,0.2980046
27807,0.2980679
27808,0.2983546
27809,0.2985656
27810,0.2987184
27811,0.2986819
27812,0.2982056
27813,0.298231
27814,0.2985332
27815,0.2981206
27816,0.2980075
27817,0.2979672
27818,0.2978657
27819,0.2977065
27820,0.2981856
27821,0.2980469
27822,0.2981587
27823,0.298204
27824,0.2986489
27825,0.2983645
27826,0.2987922
27827,0.2987744
27828,0.2986458
27829,0.2983855
27830,0.2979256
27831,0.297915
27832,0.2979099
27833,0.298092
27834,0.2982366
27835,0.2980976
27836,0.2980302
27837,0.2980967
27838,0.2981021
27839,0.2977928
27840,0.2978969
27841,0.2981678
27842,0.29798
27843,0.2977096
27844,0.2977602
27845,0.2981715
27846,0.2987899
27847,0.2986712
27848,0.2989445
27849,0.2988155
27850,0.2983071
27851,0.2981796
27852,0.2976597
27853,0.2974229
